multiplier,budget,scale_budget,impersonation_mean,false_rejection_mean,saturations_mean
0.25,1.720918372823119,0.0,0.6360294117647058,0.10411764705882354,1.588235294117647
0.5,3.441836745646238,0.0,0.6358823529411765,0.10411764705882354,1.2941176470588236
1.0,6.883673491292476,0.0,0.6358823529411765,0.10411764705882354,1.1764705882352942
2.0,13.767346982584952,0.0,0.6358823529411765,0.10411764705882354,1.1764705882352942
4.0,27.534693965169904,0.0,0.6358823529411765,0.10411764705882354,1.1764705882352942
8.0,55.06938793033981,0.0,0.6358823529411765,0.10411764705882354,1.088235294117647
