multiplier,budget,scale_budget,impersonation_mean,false_rejection_mean,saturations_mean
0.25,0.33764634581989555,0.11936245323674846,0.9169117647058824,0.0626470588235294,8.411764705882353
0.5,0.6752926916397911,0.23872490647349692,0.9170588235294117,0.06235294117647059,1.2058823529411764
1.0,1.3505853832795822,0.47744981294699385,0.9170588235294117,0.06235294117647059,0.11764705882352941
2.0,2.7011707665591644,0.9548996258939877,0.9170588235294117,0.06235294117647059,0.0
4.0,5.402341533118329,1.9097992517879754,0.9170588235294117,0.06235294117647059,0.0
8.0,10.804683066236658,3.8195985035759508,0.9170588235294117,0.06235294117647059,0.0
