multiplier,budget,impersonation_mean,false_rejection_mean,saturations_mean
0.25,1.720918372823119,0.9279411764705883,0.03558823529411766,0.38235294117647056
0.5,3.441836745646238,0.9279411764705883,0.03558823529411766,0.2647058823529412
1.0,6.883673491292476,0.9279411764705883,0.03558823529411766,0.08823529411764706
2.0,13.767346982584952,0.9279411764705883,0.03558823529411766,0.08823529411764706
4.0,27.534693965169904,0.9279411764705883,0.03558823529411766,0.08823529411764706
8.0,55.06938793033981,0.9279411764705883,0.03558823529411766,0.08823529411764706
