multiplier,budget,scale_budget,impersonation_mean,false_rejection_mean,saturations_mean
0.25,0.17249295495700923,0.0,0.5323529411764705,0.05647058823529413,19.558823529411764
0.5,0.34498590991401845,0.0,0.5939705882352941,0.05823529411764707,17.558823529411764
1.0,0.6899718198280369,0.0,0.6299999999999999,0.05911764705882355,11.529411764705882
2.0,1.3799436396560738,0.0,0.6604411764705882,0.08588235294117648,3.0588235294117645
4.0,2.7598872793121476,0.0,0.678235294117647,0.125,0.35294117647058826
8.0,5.519774558624295,0.0,0.6788235294117646,0.125,0.0
